num_jour,date,discipline,num_session,debut_epreuve,fin_epreuve,lieu_epreuve,nom_epreuve,parsing_epreuve,NOM,Geo Point,SITES OLYMPIQUES PARALYMPIQUES,SPORTS,latitude,longitude,url,capacite
3,Lundi 29 Juillet,Boxe,BOX07,15:30,17:40,Arena Paris Nord,"60kg - Femmes, 1/16 finale combat 10 60kg - Femmes, 1/16 finale combat 11 63,5kg - Hommes, 1/16 finale combat 8 63,5kg - Hommes, 1/16 finale combat 9 63,5kg - Hommes, 1/16 finale combat 10 +92kg - Hommes, 1/16 finale combat 3 +92kg - Hommes, 1/16 finale combat 4 +92kg - Hommes, 1/16 finale combat 5","{""content"": [{""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""+92kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 3 ""}, {""epreuve"": ""+92kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 4 ""}, {""epreuve"": ""+92kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 5""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
3,Lundi 29 Juillet,Boxe,BOX08,20:00,22:10,Arena Paris Nord,"60kg - Femmes, 1/16 finale combat 12 60kg - Femmes, 1/16 finale combat 13 60kg - Femmes, 1/16 finale combat 14 63,5kg - Hommes, 1/16 finale combat 11 63,5kg - Hommes, 1/16 finale combat 12 +92kg - Hommes, 1/16 finale combat 6 +92kg - Hommes, 1/16 finale combat 7 +92kg - Hommes, 1/16 finale combat 8","{""content"": [{""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 13 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 14 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""+92kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""+92kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""+92kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 8""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
4,Mardi 30 Juillet,Boxe,BOX09,11:00,13:40,Arena Paris Nord,"51kg - Hommes, 1/16 finale combat 1 51kg - Hommes, 1/16 finale combat 2 51kg - Hommes, 1/16 finale combat 3 80kg - Hommes, 1/16 finale combat 3 80kg - Hommes, 1/16 finale combat 4 54kg - Femmes, 1/16 finale combat 7 54kg - Femmes, 1/16 finale combat 8 54kg - Femmes, 1/16 finale combat 9 57kg - Femmes, 1/32 finale combat 1 57kg - Femmes, 1/32 finale combat 2","{""content"": [{""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 1 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 2 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 3 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 3 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 4 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/32 finale combat 1 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/32 finale combat 2""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
4,Mardi 30 Juillet,Boxe,BOX10,15:30,18:10,Arena Paris Nord,"51kg - Hommes, 1/16 finale combat 4 51kg - Hommes, 1/16 finale combat 5 51kg - Hommes, 1/16 finale combat 6 80kg - Hommes, 1/16 finale combat 5 80kg - Hommes, 1/16 finale combat 6 54kg - Femmes, 1/16 finale combat 10 54kg - Femmes, 1/16 finale combat 11 54kg - Femmes, 1/16 finale combat 12 57kg - Femmes, 1/32 finale combat 3 57kg - Femmes, 1/32 finale combat 4","{""content"": [{""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 4 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 5 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 5 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/32 finale combat 3 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/32 finale combat 4""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
4,Mardi 30 Juillet,Boxe,BOX11,20:00,22:40,Arena Paris Nord,"51kg - Hommes, 1/16 finale combat 7 51kg - Hommes, 1/16 finale combat 8 80kg - Hommes, 1/16 finale combat 7 80kg - Hommes, 1/16 finale combat 8 80kg - Hommes, 1/16 finale combat 9 80kg - Hommes, 1/16 finale combat 10 54kg - Femmes, 1/16 finale combat 13 54kg - Femmes, 1/32 finale combat 5 54kg - Femmes, 1/32 finale combat 6","{""content"": [{""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""80kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 13 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/32 finale combat 5 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""1/32 finale combat 6""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
5,Mercredi 31 Juillet,Boxe,BOX12,11:00,13:25,Arena Paris Nord,"57kg - Hommes, 1/16 finale combat 3 57kg - Hommes, 1/16 finale combat 4 71kg - Hommes, 1/16 finale combat 5 71kg - Hommes, 1/16 finale combat 6 75kg - Femmes, 1/16 finale combat 1 75kg - Femmes, 1/16 finale combat 2 75kg - Femmes, 1/16 finale combat 3 75kg - Femmes, 1/16 finale combat 4 60kg - Femmes, quart de finale combat 15","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 3 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 4 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 5 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 1 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 2 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 3 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 4 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 15""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
5,Mercredi 31 Juillet,Boxe,BOX13,15:30,18:10,Arena Paris Nord,"57kg - Hommes, 1/16 finale combat 5 57kg - Hommes, 1/16 finale combat 6 57kg - Hommes, 1/16 finale combat 7 71kg - Hommes, 1/16 finale combat 7 71kg - Hommes, 1/16 finale combat 8 71kg - Hommes, 1/16 finale combat 9 75kg - Femmes, 1/16 finale combat 5 75kg - Femmes, 1/16 finale combat 6 60kg - Femmes, quart de finale combat 16 60kg - Femmes, quart de finale combat 17","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 5 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 5 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 16 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 17""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
5,Mercredi 31 Juillet,Boxe,BOX14,20:00,22:25,Arena Paris Nord,"57kg - Hommes, 1/16 finale combat 8 57kg - Hommes, 1/16 finale combat 9 57kg - Hommes, 1/16 finale combat 10 71kg - Hommes, 1/16 finale combat 10 71kg - Hommes, 1/16 finale combat 11 71kg - Hommes, 1/16 finale combat 12 75kg - Femmes, 1/16 finale combat 9 75kg - Femmes, 1/16 finale combat 10 60kg - Hommes quart de finale combat 18","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""75kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""60kg"", ""genre"": ""Femmes"", ""etape"": ""Hommes quart de finale combat 18""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
6,Jeudi 1 Août,Boxe,BOX15,11:00,13:25,Arena Paris Nord,"50kg - Femmes, 1/16 finale combat 7 50kg - Femmes, 1/16 finale combat 8 50kg - Femmes, 1/16 finale combat 9 66kg - Femmes, 1/16 finale combat 5 66kg - Femmes, 1/16 finale combat 6 66kg - Femmes, 1/16 finale combat 7 54kg - Femmes, quart de finale combat 15 63,5kg - Hommes quart de finale combat 13 92kg - Hommes quart de finale combat 9","{""content"": [{""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 5 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 6 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 15 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Femmes"", ""etape"": ""Hommes quart de finale combat 13 92kg - Hommes quart de finale combat 9""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
6,Jeudi 1 Août,Boxe,BOX16,15:30,18:10,Arena Paris Nord,"50kg - Femmes, 1/16 finale combat 10 50kg - Femmes, 1/16 finale combat 11 50kg - Femmes, 1/16 finale combat 12 66kg - Femmes, 1/16 finale combat 8 66kg - Femmes, 1/16 finale combat 9 66kg - Femmes, 1/16 finale combat 10 54kg - Femmes, quart de finale combat 16 54kg - Femmes, quart de finale combat 17 92kg - Hommes quart de finale combat 11 63,5kg - Hommes quart de finale combat 14 92kg - Hommes quart de finale combat 10","{""content"": [{""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 16 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 17 ""}, {""epreuve"": ""92kg"", ""genre"": ""Femmes"", ""etape"": ""Hommes quart de finale combat 11 63,5kg - Hommes quart de finale combat 14 92kg - Hommes quart de finale combat 10""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
6,Jeudi 1 Août,Boxe,BOX17,20:00,22:25,Arena Paris Nord,"50kg - Femmes, 1/16 finale combat 13 50kg - Femmes, 1/16 finale combat 14 66kg - Femmes, 1/16 finale combat 11 66kg - Femmes, 1/16 finale combat 12 54kg - Femmes, quart de finale combat 18 63,5kg - Hommes quart de finale combat 15 63,5kg - Hommes quart de finale combat 16 92kg - Hommes quart de finale combat 11 92kg - Hommes quart de finale combat 12","{""content"": [{""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 13 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 14 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""66kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""54kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale combat 18 ""}, {""epreuve"": ""63,5kg"", ""genre"": ""Femmes"", ""etape"": ""Hommes quart de finale combat 15 63,5kg - Hommes quart de finale combat 16 92kg - Hommes quart de finale combat 11 92kg - Hommes quart de finale combat 12""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
7,Vendredi 2 Août,Boxe,BOX18,15:30,18:10,Arena Paris Nord,"57kg - Femmes, 1/16 finale combat 7 57kg - Femmes, 1/16 finale combat 8 57kg - Femmes, 1/16 finale combat 9 57kg - Femmes, 1/16 finale combat 10 51kg - Hommes quart de finale combat 9 51kg - Hommes quart de finale combat 10 80kg - Hommes quart de finale combat 11 80kg - Hommes quart de finale combat 12 +92 kg- Hommes, quart de finale combat 9 +92 kg- Hommes, quart de finale combat 10","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 7 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 8 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 9 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 10 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes quart de finale combat 9 51kg - Hommes quart de finale combat 10 80kg - Hommes quart de finale combat 11 80kg - Hommes quart de finale combat 12 +92 kg- Hommes"", ""etape"": ""quart de finale combat 9 +92 kg- Hommes, quart de finale combat 10""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
7,Vendredi 2 Août,Boxe,BOX19,20:00,22:40,Arena Paris Nord,"57kg - Femmes, 1/16 finale combat 11 57kg - Femmes, 1/16 finale combat 12 57kg - Femmes, 1/16 finale combat 13 57kg - Femmes, 1/16 finale combat 14 51kg - Hommes quart de finale combat 11 51kg - Hommes quart de finale combat 12 80kg - Hommes quart de finale combat 13 80kg - Hommes quart de finale combat 14 +92 kg- Hommes, quart de finale combat 11 +92 kg- Hommes, quart de finale combat 12","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 11 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 12 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 13 ""}, {""epreuve"": ""57kg"", ""genre"": ""Femmes"", ""etape"": ""1/16 finale combat 14 ""}, {""epreuve"": ""51kg"", ""genre"": ""Hommes quart de finale combat 11 51kg - Hommes quart de finale combat 12 80kg - Hommes quart de finale combat 13 80kg - Hommes quart de finale combat 14 +92 kg- Hommes"", ""etape"": ""quart de finale combat 11 +92 kg- Hommes, quart de finale combat 12""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
8,Samedi 3 Août,Boxe,BOX20,15:30,17:55,Arena Paris Nord,"57kg - Hommes, quart de finale, combat 11 57kg - Hommes, quart de finale, combat 12 71kg - Hommes, quart de finale, combat 13 71kg - Hommes, quart de finale, combat 14 50kg - Femmes, quart de finale, combat 15 50kg - Femmes, quart de finale, combat 16 66kg - femmes, quart de finale, combat 13 66kg - femmes, quart de finale, combat 14 60kg - femmes, demi-finale, combat 19","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 11 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 12 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 13 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 14 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale, combat 15 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale, combat 16 ""}, {""epreuve"": ""66kg"", ""genre"": ""femmes"", ""etape"": ""quart de finale, combat 13 ""}, {""epreuve"": ""66kg"", ""genre"": ""femmes"", ""etape"": ""quart de finale, combat 14 ""}, {""epreuve"": ""60kg"", ""genre"": ""femmes"", ""etape"": ""demi-finale, combat 19""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
8,Samedi 3 Août,Boxe,BOX21,20:00,22:25,Arena Paris Nord,"57kg - Hommes, quart de finale, combat 13 57kg - Hommes, quart de finale, combat 14 71kg - Hommes, quart de finale, combat 15 71kg - Hommes, quart de finale, combat 16 50kg - Femmes, quart de finale, combat 17 50kg - Femmes, quart de finale, combat 18 66kg - femmes, quart de finale, combat 15 66kg - femmes, quart de finale, combat 16 60kg - femmes, demi-finale, combat 20","{""content"": [{""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 13 ""}, {""epreuve"": ""57kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 14 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 15 ""}, {""epreuve"": ""71kg"", ""genre"": ""Hommes"", ""etape"": ""quart de finale, combat 16 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale, combat 17 ""}, {""epreuve"": ""50kg"", ""genre"": ""Femmes"", ""etape"": ""quart de finale, combat 18 ""}, {""epreuve"": ""66kg"", ""genre"": ""femmes"", ""etape"": ""quart de finale, combat 15 ""}, {""epreuve"": ""66kg"", ""genre"": ""femmes"", ""etape"": ""quart de finale, combat 16 ""}, {""epreuve"": ""60kg"", ""genre"": ""femmes"", ""etape"": ""demi-finale, combat 20""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Boxe/,8000.0
